EJ-002-6_19,"Imperial Ombudsman, this token is...","ท่านผู้ตรวจการ, ตราเหล็กดำ นี้...."
EJ-002-6_20,...it suddenly appeared in my bag during my patrol a few days ago.,...มันพลันปรากฏอยู่ในสัมภาระของข้า ตอนที่ข้าออกตรวจตราเมื่อไม่กี่วันก่อน
EJ-002-6_21,"So you're saying this token is not left after the murder, but given as a warning before the murder?","หรือ... ว่าป้ายเหล็กดำนี้ ไม่ใช่สิ่งที่ทิ้งไว้หลังสังหาร\nแต่มอบไว้ให้เพื่อเป็นคำเตือนก่อนลงมือ?"
EJ-002-6_22,It seems so.,ดูเหมือนจะเป็นเช่นนั้น
EJ-002-6_23,"If that's the case, do you have any guesses about the identity of the killer, Imperial Ombudsman?",ในเมื่อเป็นเช่นนั้น ท่านผู้ตรวจการพอจะคาดเดาได้หรือไม่...ว่าคนร้ายคือใคร?
EJ-002-6_24,"I have been an official for over a decade, always upright and caring for the people, I believe I have done nothing to offend the public.",ในฐานะขุนนาง ข้าทำหน้าที่มานับสิบกว่าปี ตั้งมั่นในความสุจริต รักใคร่ประชาชนดุจลูกหลาน ข้าบอกกับตัวเองว่าไม่เคย ทำผิดต่อมวลชนแม้แต่น้อย
EJ-002-6_25,"But like me, there are always people in the court who offend their colleagues, so I can't figure out who is behind this.","แต่ผู้ซื่อตรงเช่นข้า ในราชสำนักก็ย่อมมีผู้ที่ไม่ชอบหน้า \nจะให้คาดเดาว่าใครคือผู้บงการอยู่เบื้องหลัง ข้าก็ยังไร้ซึ่งเบาะแสในตอนนี้"
EJ-002-6_26,But... doesn't this give the target a chance to prepare?,ทว่า... หากเป็นเช่นนี้ ไม่ใช่ว่าจะทำให้พวกมัน มีเวลาเตรียมตัวหรอกหรือ?
EJ-002-6_27,"...Perhaps the person is very confident in their skills, not afraid even if the target is prepared.","คงเป็นเพราะผู้นั้น เชื่อมั่นในความสามารถของตนอย่างยิ่ง \nถึงแม้เป้าหมายจะเตรียมรับมือ ก็มิได้หวั่นเกรงอันใด"
EJ-002-6_28,"If that's the case, the killer is extremely arrogant!",หากเป็นเช่นนั้นจริง คนร้ายผู้นั้นช่างโอหังถึงที่สุด!
EJ-002-6_29,"So, Imperial Ombudsman, are you planning to use their plan against them?","งั้น..ท่านผู้ตรวจการ, ท่านจะใช้แผนซ้อนแผนอย่างงั้นหรือ?"
EJ-002-6_30,Exactly.,ถูกต้องแล้ว...
EJ-002-6_31,"My patrol work is done, and I'm planning to return to Daliang. The journey is not peaceful, and it's hard to mobilize the army for protection.","การตรวจสอบของข้าจบลงแล้ว เตรียมจะหวนคืนสู่เมืองต้าเหลียง \nทว่าเส้นทางนั้นอันตรายนัก ไม่อาจใช้กำลังทหารคุ้มกันได้"
EJ-002-6_32,"If I were the villain, this journey would be the best opportunity to strike, and I wouldn't miss it.","หากข้าเป็นคนร้ายผู้นั้น เส้นทางนี้ย่อมเป็นโอกาสทองที่จะลงมือ \nไม่มีทางปล่อยให้พลาดไปเด็ดขาด!"
EJ-002-6_33,"So I thought of asking a skilled martial artist to accompany me, using myself as bait to lure out the villain.","ด้วยเหตุนี้ ข้าน้อยจึงหาจอมยุทธ์ผู้มีฝีมือเยี่ยมยุทธ์มาร่วมเดินทาง \nโดยใช้ตนเองเป็นเหยื่อล่อ เพื่อลากคอไอ้คนร้ายออกมา!"
EJ-002-7_1,"(Huang, the wealthy merchant, is not a good person, and the Imperial Ombudsman who received the same token... probably isn't as upright as he claims.)","(เถ้าแก่หวงมิใช่คนดีอะไร ส่วนท่านผู้ตรวจการ ที่ได้รับตราเหล็กดำอันเดียวกัน... \nเกรงว่าคงมิได้ซื่อตรงอย่างที่อ้าง)"
EJ-002-7_2,"(But there's no need to expose him, just go along with him for now.)",(แต่ไม่สมควรที่จะเผยความจริง ควรคล้อยตามคำของเขาไปก่อน)
EJ-002-8_1,"Imperial Ombudsman, your willingness to put yourself in danger is admirable.","ท่านผู้ตรวจการ, ยอมเสี่ยงอันตราย นับว่าหาได้ยากยิ่ง!"
EJ-002-8_2,"You flatter me, {PlayerSurName} hero. If officials can't put their personal safety aside, how can the people trust us?","จอมยุทธ์{PlayerSurName} ยกย่องเกินไปแล้ว \nหากขุนนางไม่กล้าเอาชีวิตเข้าแลก ผู้คนจะเชื่อมั่นในเราได้อย่างไร?"
EJ-002-9_1,"Well said, if all officials were like the Imperial Ombudsman, it would be great!",กล่าวได้ดีนัก! หากขุนนางทั่วหล้าเป็นเช่นท่านผู้ตรวจการ นี้ได้ก็คงจะดี!
EJ-002-10_1,"Although it sounds good, it feels... a bit strange.",แม้จะฟังดูดี แต่ข้างในลึกๆ กลับรู้สึกไม่ชอบมาพากล
